user_id	level	avgtime	cishu	timecha	type1num	type2num	type1tuinum	type2tuinum
25035803	4	15.71 	97	161	2	2	0	0
25736643	5	91.25 	37	139	3	0	0	0
25973663	4	98.33 	160	136	1	2	0	0
25978808	3	57.50 	25	136	2	0	0	0
27595334	5	11.67 	27	132	2	2	0	0
28061555	3	37.86 	19	132	2	1	0	0
2842087	6	59.17 	206	1296	1	2	0	0
2862415	4	40.00 	54	1284	2	0	0	0
29234776	7	64.29 	198	131	2	0	0	0
29673851	5	52.14 	132	131	1	0	0	0
30566817	4	62.00 	74	131	2	0	0	0
31715645	4	126.43 	76	130	2	0	0	0
3190435	0	18.33 	9	1154	1	0	0	0
3270662	4	57.50 	93	1132	2	2	1	1
33336693	4	77.14 	22	129	4	13	0	0
34102038	5	90.00 	143	128	1	0	0	0
41530315	3	92.50 	8	121	2	0	0	0
4203624	5	17.50 	9	1055	1	0	0	0
42707911	5	122.86 	92	117	4	2	1	0
4305299	4	117.50 	22	1049	2	0	0	0
43973660	5	77.50 	38	111	1	9	0	0
4409333	4	102.50 	33	1042	2	0	1	0
4432839	1	5.00 	24	1041	1	0	0	0
44468196	4	16.25 	76	108	1	0	0	0
44911730	4	47.50 	24	106	1	0	0	0
45164108	6	130.00 	78	104	1	1	0	0
46072836	0	12.50 	9	97	1	1	0	0
4665414	5	95.00 	167	1019	6	2	3	0
46677748	4	37.50 	22	90	1	5	0	0
46769231	4	45.00 	39	89	2	0	0	0
46861008	0	20.00 	3	88	9	27	0	0
47016226	4	101.43 	22	86	3	0	0	0
4732943	4	45.00 	103	1014	2	0	0	0
47943054	5	108.33 	25	69	4	1	0	0
48219010	4	35.00 	38	64	1	1	0	0
48354369	3	125.00 	5	60	1	0	0	0
49227087	4	89.29 	22	31	1	2	0	0
49242550	4	79.17 	28	30	1	1	0	0
49303072	4	88.57 	26	29	3	1	0	0
49341369	3	57.86 	8	29	3	1	0	0
49371903	4	123.33 	30	28	2	2	0	0
49384041	3	103.33 	5	28	3	1	0	0
49521283	3	85.71 	7	25	2	0	0	0
49570717	3	59.29 	7	23	3	1	0	0
49588672	3	8.00 	7	23	2	0	0	0
49595126	3	59.17 	7	22	3	1	0	0
49604226	3	54.17 	8	22	2	0	0	0
49651007	3	63.00 	6	21	2	1	0	0
49696535	3	97.50 	7	20	2	0	0	0
49747040	4	20.00 	19	19	2	0	0	0
49779814	3	45.00 	9	18	3	0	0	0
49780136	3	100.83 	8	18	2	0	0	0
49808402	3	65.71 	8	18	2	0	0	0
49839993	4	125.83 	7	17	8	0	4	0
4984726	4	8.33 	63	995	1	4	0	0
49933772	3	17.00 	6	14	2	1	0	0
49941241	3	54.17 	7	14	4	0	0	0
50003363	3	26.25 	7	13	3	6	0	0
50114026	2	26.25 	9	9	2	16	0	0
50114306	4	81.67 	8	9	8	4	4	0
50118884	0	12.50 	3	9	1	0	0	0
50139786	1	66.67 	4	8	3	13	0	0
50167758	3	44.29 	8	7	3	11	0	0
50179189	3	15.00 	5	7	2	0	0	0
50181982	4	123.57 	8	7	4	12	0	0
50184194	3	50.00 	8	7	2	1	0	0
50196773	2	14.00 	4	6	3	5	0	0
50223695	2	52.50 	8	5	3	18	0	0
50228441	1	25.00 	3	5	1	1	0	0
50266003	2	66.25 	6	4	1	1	0	0
50292617	2	48.33 	5	3	2	2	2	2
50366145	1	40.00 	3	1	1	0	1	0
5374871	5	90.00 	112	970	2	0	0	0
5569387	4	108.57 	94	959	2	0	0	0
5653548	3	21.67 	88	951	4	1	0	0
5849947	4	61.00 	200	923	2	2	0	0
5852831	4	10.00 	62	923	2	1	0	0
5992908	4	49.00 	63	905	1	0	0	0
6387283	4	142.86 	98	867	2	0	0	0
6731088	5	90.83 	92	832	2	2	0	0
6779213	4	11.25 	106	830	1	1	0	0
6782832	5	23.33 	28	830	1	0	0	0
6956166	3	12.00 	50	817	1	2	0	0
7057092	5	92.86 	164	808	10	0	6	0
7241983	4	111.25 	169	793	1	1	0	0
7244195	5	42.86 	228	793	2	0	0	0
7601846	4	35.00 	19	770	1	2	0	0
7972433	5	58.00 	231	752	4	1	0	0
8025563	4	50.00 	43	749	1	0	0	0
8058001	4	75.00 	102	748	1	0	0	0
8227429	5	111.43 	136	742	1	1	0	0
8279040	1	32.50 	5	740	3	2	0	0
8324372	3	20.00 	69	738	2	14	0	0
8345246	4	12.50 	94	737	1	0	0	0
8373806	4	32.50 	73	736	2	2	0	0
8611897	5	69.29 	25	727	1	2	1	0
8700524	3	79.29 	9	724	3	1	0	0
8983163	5	26.67 	50	717	1	0	0	0
9349307	4	62.50 	80	711	1	0	0	0
9978341	4	52.50 	103	699	1	0	0	0
10656283	4	55.00 	30	677	1	2	0	0
10775738	4	102.50 	49	669	2	0	0	0
10832690	4	56.67 	123	668	1	1	0	0
10845787	3	17.14 	37	667	1	0	0	0
10845920	5	50.71 	213	667	1	0	0	0
11087630	4	6.67 	51	646	1	0	0	0
11152142	4	64.17 	120	642	3	4	0	0
11204033	3	81.00 	7	638	5	16	0	0
11287123	4	117.86 	25	632	1	3	0	0
11382680	4	11.67 	66	625	1	0	0	0
11579849	5	48.57 	86	607	4	2	0	0
11726590	4	85.71 	131	595	2	1	0	0
11780161	0	15.00 	37	588	1	0	0	0
11880583	4	55.00 	40	574	1	0	0	0
11914624	4	53.00 	38	570	1	0	0	0
11990140	4	15.00 	67	564	1	0	0	0
12009455	5	111.43 	135	563	2	3	0	0
12117038	4	57.50 	88	555	2	0	0	0
12301649	4	112.86 	8	544	4	0	0	0
12875761	4	108.33 	138	522	5	2	5	2
13741808	1	13.00 	32	476	1	0	0	0
13772972	4	69.29 	94	475	4	5	0	0
13906420	4	26.00 	79	469	1	1	0	0
14268467	4	87.14 	34	437	1	2	0	0
14522084	3	66.25 	6	416	3	0	0	0
14884056	5	62.14 	76	398	2	0	0	0
14927316	3	15.00 	45	397	3	0	0	0
15059070	4	41.43 	8	392	4	2	0	0
15065181	0	7.50 	6	391	4	0	2	0
15074680	4	70.00 	8	391	2	0	0	0
15597272	4	50.00 	53	377	1	0	0	0
15750320	4	40.00 	56	375	1	1	0	0
15990112	2	120.00 	58	371	1	0	0	0
16085662	2	31.25 	30	369	1	1	0	0
16232774	4	21.67 	5	366	4	7	1	0
16371717	3	28.00 	45	364	1	0	0	0
16372732	4	73.33 	135	364	1	1	0	0
16407935	5	57.50 	144	363	1	0	1	0
16642834	4	58.33 	82	359	2	0	0	0
16772306	4	58.75 	146	357	2	1	0	0
1728948	4	79.29 	63	1798	1	1	0	0
17527867	2	21.67 	44	349	1	0	1	0
17623032	3	19.29 	9	348	5	2	0	0
17664129	6	53.33 	52	348	2	6	0	0
17951871	2	27.50 	6	345	1	0	0	0
17964821	4	72.50 	65	345	1	0	0	0
18084367	1	57.50 	73	344	1	0	0	0
18582123	4	10.00 	42	339	1	0	0	0
18607792	4	110.71 	95	339	2	0	0	0
19068084	3	88.33 	36	334	2	0	0	0
19445239	5	85.00 	179	327	1	1	0	0
19542714	4	40.00 	74	324	2	0	1	0
20303247	2	25.00 	9	303	4	1	1	0
20577255	5	92.86 	145	296	1	1	0	0
20647584	5	34.29 	113	294	1	1	0	0
20884548	3	53.33 	8	289	2	0	0	0
20963053	4	33.33 	97	288	2	2	0	0
2101873	5	15.00 	38	1571	1	1	0	0
21040928	4	13.75 	86	286	1	2	0	0
21675226	4	90.71 	25	274	1	1	0	0
21835036	5	35.83 	118	269	2	0	0	0
22041025	4	65.83 	152	262	7	2	1	0
22137177	4	48.75 	58	259	2	0	0	0
22172247	0	17.50 	4	257	1	1	0	0
22733290	4	85.71 	9	237	4	2	1	0
22823907	4	15.00 	45	234	1	0	0	0
22907788	3	63.33 	31	231	3	1	0	0
22975604	0	18.00 	7	230	1	0	0	0
23034845	1	6.67 	26	227	2	0	0	0
23119097	1	37.50 	6	224	2	0	0	0
23261099	4	45.83 	133	218	3	0	0	0
23553678	3	64.17 	6	208	1	1	0	0
23600221	0	11.00 	19	206	1	0	0	0
23617721	0	7.50 	9	205	1	2	0	1
23910034	4	10.00 	5	195	2	2	0	0
24101176	4	130.71 	121	189	2	0	0	0
24239881	4	61.25 	43	185	4	2	0	0
24457728	4	13.75 	30	178	1	0	0	0
24483971	4	11.67 	57	177	1	0	0	0
2450998	3	26.25 	8	1434	1	5	0	0
24663976	0	10.00 	19	172	1	0	0	0
25622537	4	43.33 	126	145	1	0	0	0
25626940	4	37.50 	74	144	1	0	0	0
25726438	5	73.33 	82	139	1	0	0	0
26290960	4	140.00 	33	134	2	1	0	0
2667844	4	95.00 	109	1376	2	1	0	0
27413545	2	50.71 	62	133	6	13	0	0
27943207	1	22.50 	7	132	2	2	0	0
28140768	4	66.67 	115	132	1	1	0	0
29214834	3	75.00 	24	131	12	6	7	0
2929462	1	10.00 	50	1248	2	1	0	0
3068993	3	42.50 	43	1191	1	0	0	0
31332879	1	55.00 	9	130	2	17	0	0
33629028	6	92.00 	96	129	2	3	0	0
34641592	4	10.00 	19	128	1	0	0	0
34910504	4	65.00 	44	127	3	2	0	0
3495125	3	91.67 	9	1094	2	1	0	0
3562682	3	30.00 	28	1086	2	0	0	0
37232896	3	58.57 	9	125	3	2	0	0
3733188	5	68.75 	93	1073	2	2	0	0
3779955	4	75.00 	145	1071	2	0	0	0
3839063	4	27.50 	64	1070	2	0	0	0
3897128	4	32.86 	33	1068	1	1	0	0
41471047	4	10.00 	79	121	1	0	0	0
42806612	4	60.00 	45	116	6	5	0	0
43321455	4	150.00 	41	115	3	0	0	0
43376265	7	170.71 	198	114	1	1	0	0
43753196	2	48.33 	33	113	6	0	0	0
43894141	4	53.00 	46	112	1	0	0	0
44251764	4	55.00 	39	110	1	1	0	0
44790337	3	32.00 	49	107	3	0	0	0
45092758	4	82.50 	38	104	1	0	0	0
46051963	7	138.57 	85	97	2	1	0	0
46441667	3	67.50 	9	93	3	0	0	0
46622820	4	101.43 	68	91	2	0	0	0
4697097	3	38.00 	70	1017	1	0	0	0
48590228	3	64.29 	9	54	2	7	0	0
48613321	0	22.50 	5	54	3	14	0	0
48994233	2	65.00 	6	39	3	19	0	0
49069959	4	21.25 	26	36	3	3	3	0
49293854	2	41.67 	7	29	3	1	0	0
49297641	4	86.67 	22	29	2	1	0	0
49329484	4	63.33 	27	29	3	4	0	0
49381522	4	38.33 	9	28	4	1	1	0
49414779	5	110.71 	42	27	2	1	0	0
49428772	4	122.50 	8	27	4	1	1	0
49660535	4	116.43 	7	21	2	0	0	0
49689011	3	46.67 	9	20	4	0	0	0
49689438	4	87.86 	22	20	2	0	0	0
49703515	4	121.67 	9	20	3	2	0	0
49735729	4	14.17 	9	19	2	0	0	0
49745991	3	97.50 	9	19	2	0	0	0
49785058	3	86.43 	9	18	2	0	0	0
49788418	3	104.17 	8	18	2	0	0	0
49829081	3	18.75 	7	17	3	0	0	0
49858159	4	94.17 	8	16	2	2	0	0
49864298	4	111.43 	9	16	3	0	0	0
49910589	3	31.43 	7	15	4	0	0	0
49933465	4	121.43 	22	14	2	0	0	0
49975857	2	75.00 	7	13	4	0	2	0
50033765	1	12.00 	6	11	3	12	0	0
50043943	3	59.29 	9	11	1	4	0	0
50055094	2	11.25 	7	11	3	1	0	0
50091151	3	62.00 	6	10	3	1	0	0
50102344	2	126.67 	6	9	2	4	0	0
50118549	1	10.00 	5	9	1	0	0	0
50134866	1	56.00 	7	8	3	19	0	0
50138345	0	27.50 	4	8	3	0	0	0
50167332	2	33.00 	6	7	2	8	0	1
50173751	3	70.00 	8	7	3	0	1	0
50180968	3	52.50 	8	7	4	13	1	1
50198839	1	27.50 	4	6	4	1	2	0
50292982	1	71.25 	5	3	3	20	0	0
5135451	4	108.57 	27	986	3	2	0	0
5463338	3	11.00 	5	965	2	1	0	0
5744045	4	49.17 	140	938	2	7	0	0
5812225	4	20.00 	145	928	1	0	0	0
5933577	1	16.25 	22	912	2	0	0	0
5938498	5	40.00 	81	912	1	1	0	0
5958882	3	25.00 	144	910	1	1	0	0
6067984	4	25.00 	27	898	1	2	0	0
6073759	3	38.75 	75	897	3	1	0	0
6106869	4	61.25 	59	894	2	0	0	0
6184023	1	115.00 	63	884	7	7	1	0
6533850	3	65.00 	6	854	2	1	0	0
6836110	4	81.25 	116	826	2	0	0	0
6943350	4	55.00 	164	818	2	2	0	0
7316191	6	25.00 	64	789	1	0	0	0
7369559	0	22.50 	3	785	1	0	0	0
8340634	0	8.00 	5	737	2	0	0	0
8782096	5	92.00 	158	722	1	1	0	0
8876939	5	128.33 	65	719	1	0	0	0
9382313	4	53.00 	83	710	1	1	0	0
9586916	4	32.50 	85	706	1	0	0	0
9892515	2	23.00 	60	701	2	0	0	0
9981625	6	50.00 	33	699	2	0	0	0
10154538	5	90.71 	26	696	3	2	0	0
10687616	5	30.00 	61	675	1	1	0	0
1074622	3	24.17 	6	2186	6	1	2	0
10834168	4	24.00 	124	668	1	0	0	0
11202221	6	81.25 	141	638	1	1	0	0
11349088	4	24.17 	88	627	9	0	5	0
11716637	4	26.67 	50	596	2	0	0	0
11812110	4	48.75 	57	584	1	1	0	0
12036322	4	23.75 	66	561	2	1	0	0
12374107	5	110.83 	47	541	1	1	0	0
12585892	0	10.00 	22	531	2	0	0	0
12734362	1	18.00 	5	526	1	0	0	0
13389639	4	28.00 	121	503	1	1	0	0
13581719	3	8.33 	56	485	2	1	0	0
13685501	5	70.71 	106	478	1	0	0	0
13721082	4	18.33 	85	477	1	0	0	0
14414782	5	93.33 	103	423	1	0	0	0
14552486	4	18.75 	22	414	1	0	0	0
14781423	4	53.33 	55	403	1	10	0	0
14890476	4	109.29 	32	398	4	1	0	0
15093182	5	102.86 	46	390	1	1	0	0
15477335	4	55.00 	124	379	1	0	0	0
15531403	1	45.00 	46	378	4	4	1	0
15608494	3	33.33 	9	377	2	0	0	0
15774023	4	25.00 	59	374	1	1	0	0
1608407	1	30.00 	9	1885	1	0	0	0
16453611	4	95.00 	80	362	2	0	0	0
16520552	4	102.50 	37	361	3	12	0	0
16532571	4	111.67 	24	361	4	0	1	0
16596999	4	38.75 	118	360	1	1	0	0
17177567	3	38.75 	54	353	1	0	0	0
17194815	3	114.17 	6	352	1	0	0	0
17235702	4	92.86 	184	352	2	0	0	0
1737181	4	39.17 	75	1796	1	0	0	0
17710022	4	16.25 	138	347	1	0	0	0
17921135	2	56.25 	9	345	2	6	0	0
18352909	3	42.00 	60	341	1	0	0	0
1867668	6	32.50 	167	1743	2	1	0	0
18840998	0	52.50 	19	336	3	2	3	1
18868004	4	55.00 	81	336	6	2	0	0
1895976	4	33.75 	144	1733	1	0	0	0
19068057	4	73.57 	19	334	3	1	0	0
19789857	4	12.50 	95	316	1	0	1	0
20439979	2	25.00 	7	299	10	4	5	2
20501236	3	20.00 	93	298	1	0	0	0
20581834	5	18.00 	105	296	1	0	0	0
21067340	5	28.75 	172	286	1	2	0	0
21186207	5	8.33 	96	284	1	1	0	0
21319004	3	41.43 	111	282	2	1	0	0
21350903	3	62.50 	86	282	2	0	0	0
21525959	4	126.25 	75	278	6	21	3	0
21668465	4	48.00 	64	274	1	1	0	0
22601306	4	54.17 	116	241	1	0	0	0
22752016	4	70.00 	115	237	1	0	0	0
23067179	4	52.50 	140	226	2	3	0	0
23215558	5	30.00 	96	219	2	0	0	0
23262675	4	26.00 	51	217	2	1	0	0
23670026	7	107.14 	172	203	2	2	0	0
24327389	4	120.00 	25	182	1	1	0	0
24390060	3	7.00 	5	180	1	0	0	0
24865108	4	40.83 	85	166	2	0	0	0
24965838	3	18.00 	90	163	1	0	0	0
25589841	3	61.25 	59	146	2	0	0	0
25831586	0	35.00 	6	138	3	1	0	0
26059688	4	30.00 	70	135	4	1	0	0
26083138	3	40.83 	26	135	2	1	0	0
26256689	4	78.75 	74	134	2	0	0	0
27740383	3	87.00 	8	132	3	2	0	0
28100323	4	45.00 	104	132	18	0	8	0
28330245	5	107.86 	59	132	1	3	0	0
2876865	5	26.25 	60	1275	2	1	0	0
2904718	0	5.00 	6	1257	1	0	0	0
29387154	6	174.29 	99	131	3	1	0	0
29845906	0	10.00 	5	131	1	0	0	0
30277908	0	7.50 	35	131	2	1	0	0
31042835	4	110.00 	51	130	3	0	0	0
3267605	4	39.00 	75	1133	3	1	0	0
33258442	5	42.50 	107	129	17	1	17	0
3333412	8	13.75 	156	1119	2	1	0	0
3417265	4	40.00 	67	1102	1	2	0	0
3495434	5	67.00 	89	1094	1	2	0	0
3614574	4	5.00 	61	1081	1	0	0	0
4007920	6	78.00 	164	1064	2	1	0	0
40401810	1	61.67 	9	123	3	14	0	0
41846626	5	53.33 	49	120	1	1	0	0
42160842	4	67.50 	63	118	2	2	0	0
42586400	5	20.00 	95	117	1	2	0	0
42700766	3	43.75 	40	117	3	0	0	0
43104995	4	86.25 	66	115	2	0	0	0
4552912	3	70.00 	36	1030	3	1	0	0
45740763	4	12.50 	32	100	2	0	0	0
4619370	4	28.00 	98	1024	1	0	0	0
4749297	4	26.00 	51	1013	2	8	0	0
48267571	4	20.00 	48	62	1	0	1	0
48532416	5	115.00 	25	56	1	2	0	0
48782162	4	75.71 	28	48	3	2	0	0
49383056	3	92.50 	6	28	3	1	0	0
49418567	3	56.00 	7	27	1	2	0	0
49450585	4	69.29 	25	27	3	2	0	0
49529818	4	61.67 	19	24	3	1	0	0
49531491	1	13.57 	5	24	1	2	0	0
49557846	4	136.43 	27	23	3	2	0	0
49563810	4	22.14 	9	23	2	0	0	0
49688921	4	111.67 	22	20	2	1	0	0
49728233	3	82.86 	8	20	4	2	0	0
49728968	3	102.14 	8	20	1	1	0	0
49739881	3	91.67 	7	19	1	1	0	0
49749471	3	80.00 	7	19	3	0	0	0
49791758	3	68.00 	7	18	2	0	0	0
49812289	3	57.50 	6	17	1	1	0	0
49820906	4	120.83 	8	17	1	1	0	0
49839659	3	73.33 	9	17	4	13	1	0
49872608	3	70.00 	7	16	1	0	0	0
49909813	4	105.71 	9	15	2	0	0	0
49925997	4	134.29 	9	14	2	0	0	0
49998790	1	35.00 	3	13	3	0	0	0
50197762	1	15.00 	4	6	2	1	2	0
50198896	0	7.50 	4	6	3	0	1	0
50200674	1	38.33 	4	6	3	2	0	0
50201353	0	102.50 	5	6	2	1	0	0
50208339	1	22.50 	5	6	3	1	0	0
50225335	3	54.17 	8	5	3	4	0	0
50270303	1	28.33 	4	4	4	2	1	0
5035177	6	109.29 	201	990	3	1	0	0
50354128	2	66.67 	3	2	3	1	1	0
5081160	5	33.33 	130	988	1	2	0	0
5666248	4	13.00 	53	949	1	0	0	0
567557	4	111.00 	143	2782	4	0	0	0
5777219	4	52.50 	27	933	1	1	0	0
6052298	4	11.00 	115	899	1	0	0	0
6309396	6	85.00 	96	874	2	0	0	0
6375574	3	90.00 	6	868	4	0	0	0
6537050	3	12.50 	56	854	1	0	0	0
6852855	4	61.25 	59	825	2	0	0	0
7509427	4	93.57 	45	777	3	0	0	0
7894385	4	60.00 	135	755	2	2	0	0
8221579	5	10.00 	116	742	1	1	0	0
8368180	4	83.75 	19	736	5	0	0	0
8849500	4	40.00 	143	720	1	0	0	0
8883331	4	57.50 	33	719	1	0	0	0
9032202	5	21.67 	102	716	1	1	0	0
9128690	4	96.67 	32	714	2	0	0	0
9245128	5	112.86 	44	712	3	8	1	1
9250161	5	111.67 	214	712	1	1	0	0
9524169	6	133.33 	258	707	2	2	0	0
9643253	4	46.00 	137	705	1	0	0	0
9748113	4	73.33 	70	703	2	2	0	0
10639289	4	10.00 	63	678	1	0	0	0
1082400	4	26.43 	121	2182	2	2	0	0
10959161	4	45.00 	89	656	1	0	0	0
11563646	4	55.00 	80	608	1	0	0	0
11816633	4	66.67 	88	583	1	0	0	0
12001148	6	97.14 	167	563	2	0	0	0
12001428	4	117.86 	8	563	2	2	0	0
12508683	0	7.50 	60	534	1	0	0	0
12857045	3	13.75 	5	522	1	0	0	0
13067864	5	117.86 	56	514	1	1	0	0
13445297	1	27.50 	3	500	2	2	1	1
13751736	3	6.67 	73	476	4	1	2	0
14056985	0	10.00 	3	458	3	0	0	0
14134419	6	10.00 	100	452	1	0	0	0
14313682	3	105.83 	8	432	2	0	0	0
14950453	3	38.75 	32	396	1	0	0	0
15294251	5	10.00 	30	383	1	2	0	0
16183993	4	71.43 	35	367	3	2	1	0
16280852	4	17.50 	122	365	6	1	0	0
16363571	5	36.00 	175	364	2	2	0	0
16572227	7	130.00 	283	360	1	0	0	0
16833194	4	117.86 	30	357	11	2	6	0
16945579	4	40.00 	99	355	2	4	0	0
17110459	4	86.67 	74	353	2	0	0	0
17688050	4	10.00 	63	347	2	1	0	0
17723001	3	25.00 	7	347	2	1	0	0
17816045	6	30.00 	73	346	1	1	0	0
17950431	4	18.00 	5	345	3	1	0	0
1817325	5	30.00 	33	1762	1	0	0	0
18231642	3	83.33 	19	342	2	0	0	0
18249205	3	60.83 	46	342	3	1	0	0
18606779	4	15.00 	5	339	2	0	0	0
18721621	3	38.00 	8	337	5	0	0	0
19217776	4	111.43 	7	331	1	0	0	0
19810417	2	65.00 	8	316	3	2	0	0
20643372	4	33.75 	151	294	1	1	0	0
20662181	4	18.00 	73	294	3	1	3	1
21089349	0	36.67 	4	286	8	6	3	0
21099100	5	134.29 	63	285	1	2	0	0
21921096	4	33.00 	77	266	1	1	0	0
22804568	4	30.00 	52	235	2	0	0	0
23024697	5	81.67 	111	228	1	1	0	0
23261514	2	57.00 	5	217	3	6	0	0
23631198	4	12.50 	54	204	1	1	0	0
23688822	1	37.00 	5	202	1	1	0	0
23777372	4	75.71 	124	199	2	2	0	0
24059570	6	18.57 	134	190	1	2	0	0
24273686	3	87.86 	9	184	3	1	0	0
24316918	4	115.83 	6	182	4	0	1	0
24377412	4	52.50 	33	181	1	0	0	0
24550298	3	22.50 	61	175	1	0	0	0
24738010	3	87.14 	31	169	3	1	0	0
24798987	3	45.00 	29	168	3	0	0	0
2507049	4	21.25 	101	1424	1	0	0	0
26017577	0	15.00 	4	136	3	0	0	0
27208417	5	55.00 	75	133	2	2	0	0
27583682	2	62.50 	7	132	4	15	0	0
2814958	5	69.00 	73	1305	2	3	0	0
28441273	4	5.00 	108	132	1	1	0	0
2912580	3	60.00 	58	1253	3	0	0	0
3144308	5	11.67 	51	1165	1	3	0	0
32226914	3	70.71 	22	130	2	0	0	0
32703971	4	42.86 	73	130	1	3	0	0
3472440	4	128.00 	101	1096	1	1	0	0
34813675	6	85.71 	196	127	1	0	0	0
35297403	4	17.50 	33	127	2	0	0	0
35610081	4	92.14 	44	126	3	1	0	0
37306223	4	13.33 	46	125	1	0	0	0
3758320	5	21.25 	165	1072	1	1	0	0
37824069	6	149.29 	178	124	1	4	0	0
3786600	4	11.00 	34	1071	1	0	0	0
3801398	8	117.14 	223	1071	2	0	0	0
38991251	4	71.67 	103	124	3	1	0	0
39646745	4	13.00 	94	124	3	0	2	0
4002867	4	23.33 	68	1064	1	1	0	0
4040030	4	11.25 	31	1063	2	0	0	0
41553677	5	58.33 	89	121	3	1	0	0
43157685	4	126.43 	29	115	3	1	0	0
43162382	4	104.29 	52	115	1	2	0	0
4405402	6	97.00 	259	1043	1	2	1	0
4482759	5	10.00 	46	1036	1	0	0	0
44967677	5	21.67 	61	105	2	0	0	0
45048604	5	123.33 	58	105	4	3	0	0
4666432	6	130.00 	159	1019	6	0	0	0
4678451	1	78.33 	6	1018	4	4	0	0
4734640	4	135.00 	54	1014	2	0	0	0
47415033	1	32.50 	3	79	3	0	0	0
48206007	7	124.29 	61	64	3	1	0	0
48324104	1	65.00 	4	61	3	1	0	0
48433185	4	45.00 	7	58	3	0	0	0
48711008	4	44.00 	33	51	2	4	0	0
48880128	4	123.57 	26	45	2	4	0	0
49079432	5	93.57 	38	36	1	2	0	0
49234468	4	76.43 	22	31	3	1	0	0
49325699	3	32.00 	6	29	1	0	0	0
49350136	4	170.00 	19	28	4	4	1	0
49569838	4	60.00 	7	23	2	0	0	0
49599504	4	94.29 	35	22	3	2	0	0
49609003	3	53.57 	9	22	3	2	0	0
49631431	3	80.00 	6	22	2	0	0	0
49641784	3	75.00 	7	21	2	0	0	0
49643450	3	20.00 	3	21	1	0	0	0
49646250	4	107.86 	9	21	4	1	0	0
49660873	4	26.67 	6	21	3	0	0	0
49663953	3	118.33 	7	21	1	0	0	0
49688362	4	105.00 	7	20	2	0	0	0
49705694	4	20.00 	4	20	1	1	0	0
49705974	3	92.00 	9	20	3	2	0	0
49740148	1	16.00 	8	19	4	0	1	0
49767266	4	10.00 	3	19	3	0	0	0
49811492	2	34.00 	5	17	2	0	0	0
49851119	3	60.00 	7	16	2	0	0	0
49885055	4	19.17 	9	16	3	0	0	0
49994948	2	14.00 	5	13	4	0	1	0
50109213	1	56.67 	4	9	2	2	1	0
50161762	2	12.50 	5	7	6	9	0	0
50180998	1	75.00 	6	7	1	1	0	0
50189531	1	26.67 	3	6	1	1	0	0
50207997	1	9.17 	4	6	1	2	0	0
50220107	1	18.33 	6	6	3	1	2	0
50225364	1	35.00 	3	5	1	1	0	0
50225924	4	130.83 	5	5	5	19	2	0
50227485	2	61.00 	5	5	2	13	0	0
50234527	1	20.00 	5	5	1	2	0	0
50246266	2	63.75 	5	5	3	1	0	0
50276975	0	10.00 	3	3	1	2	0	0
50299207	2	40.00 	4	3	2	2	1	0
50323917	2	68.33 	3	2	5	6	0	0
542190	1	58.75 	24	2816	1	1	0	0
5707444	0	22.50 	9	943	1	1	0	0
5929162	4	55.00 	50	912	2	0	0	0
6024859	3	10.00 	169	902	1	1	0	0
6064171	4	65.00 	104	898	1	1	0	0
6199299	2	25.00 	4	883	2	0	0	0
6264296	3	130.00 	53	877	1	0	0	0
6274474	1	35.00 	6	877	1	1	0	0
6746603	4	41.25 	29	831	1	1	0	0
6946579	5	25.00 	83	818	2	0	0	0
7694529	1	39.00 	7	765	3	10	0	0
7892237	4	50.00 	101	755	2	0	0	0
8014870	2	15.00 	8	750	2	6	0	0
8128053	5	71.67 	104	746	2	2	0	0
8152518	4	87.00 	152	745	1	0	0	0
8425021	1	60.00 	4	734	1	0	0	0
9374818	4	15.00 	42	710	1	0	0	0
9403490	4	110.00 	25	710	2	4	0	0
9762709	4	12.50 	7	703	3	1	0	0
9872014	4	102.50 	53	701	1	0	0	0
1013703	1	8.75 	74	2245	1	1	0	0
10534815	4	74.29 	177	683	1	0	0	0
10535242	4	42.50 	82	683	1	1	0	0
10633851	6	30.71 	257	679	1	1	0	0
10869009	4	56.67 	104	665	2	2	0	0
10943328	5	62.86 	169	658	4	4	0	0
12071849	4	70.00 	89	558	3	1	0	0
13413616	0	7.50 	36	501	1	0	0	0
13610673	3	32.50 	75	483	1	0	0	0
13657958	8	67.14 	207	480	2	1	0	0
14341991	2	20.00 	33	429	2	2	0	0
14358287	4	90.00 	37	427	1	9	0	0
14540497	4	47.50 	80	415	3	0	0	0
14683432	4	32.00 	138	407	3	0	0	0
14969620	3	103.33 	9	395	2	1	0	0
16076194	5	80.83 	132	369	1	0	0	0
16115387	4	78.75 	122	368	1	0	0	0
16428133	0	15.00 	72	363	1	0	0	0
16585997	5	97.50 	119	360	4	6	0	0
16785931	3	75.71 	22	357	1	0	0	0
16966335	4	60.00 	106	355	1	1	0	0
17246736	2	42.86 	7	352	1	0	0	0
17966973	4	115.00 	146	345	2	1	0	0
18004948	4	28.75 	30	345	2	0	0	0
1842218	4	73.75 	70	1750	2	0	0	0
18536360	4	103.33 	70	339	2	2	0	0
18771511	5	120.00 	162	337	1	1	0	0
18851857	3	71.00 	27	336	3	0	0	0
19976843	5	32.14 	66	312	1	5	0	0
19995624	4	17.00 	86	311	4	4	2	2
20485908	4	59.00 	55	298	1	0	0	0
20845400	4	58.00 	84	290	1	0	0	0
21248054	3	117.50 	6	283	1	1	0	0
